,Unnamed: 0,change,temp,adm0,response,SE,lower_ci,upper_ci
530,10,-4.749126439131688,34.271617901318024,India,retail,1.32772,-7.351457639131688,-2.146795239131688
531,11,-5.231111994191906,35.789721670916194,India,retail,1.32772,-7.833443194191906,-2.628780794191906
532,12,-5.713097549252124,37.30782544051437,India,retail,1.32772,-8.315428749252124,-3.110766349252124
533,13,-6.195083104312342,38.82592921011253,India,retail,1.32772,-8.797414304312342,-3.592751904312342
534,14,-6.67706865937256,40.344032979710704,India,retail,1.32772,-9.27939985937256,-4.07473745937256
535,15,-7.159054214432778,41.86213674930888,India,retail,1.32772,-9.761385414432777,-4.5567230144327775
536,16,-7.641039769492996,43.38024051890704,India,retail,1.32772,-10.243370969492997,-5.038708569492996
537,17,-8.123025324553215,44.898344288505214,India,retail,1.32772,-10.725356524553215,-5.520694124553215
538,18,-8.605010879613431,46.41644805810339,India,retail,1.32772,-11.207342079613431,-6.002679679613431
539,19,-9.08699643467365,47.93455182770156,India,retail,1.32772,-11.68932763467365,-6.484665234673649
540,0,1.1621701806196798,21.17821810538312,Turkey,retail,2.11675,-2.9866598193803204,5.31100018061968
541,1,1.2724999471436882,22.283109503374217,Turkey,retail,2.11675,-2.876330052856312,5.421329947143688
542,2,1.3828297136676966,23.388000901365317,Turkey,retail,2.11675,-2.7660002863323037,5.531659713667697
543,3,1.493159480191705,24.492892299356413,Turkey,retail,2.11675,-2.6556705198082953,5.641989480191706
544,4,1.6034892467157134,25.59778369734751,Turkey,retail,2.11675,-2.545340753284287,5.752319246715714
545,5,1.7138190132397215,26.70267509533861,Turkey,retail,2.11675,-2.435010986760279,5.8626490132397215
546,6,1.82414877976373,27.807566493329706,Turkey,retail,2.11675,-2.32468122023627,5.97297877976373
547,7,1.9344785462877383,28.9124578913208,Turkey,retail,2.11675,-2.214351453712262,6.083308546287738
548,8,2.044808312811747,30.01734928931189,Turkey,retail,2.11675,-2.1040216871882533,6.193638312811747
549,9,2.1551380793357557,31.12224068730299,Turkey,retail,2.11675,-1.9936919206642445,6.303968079335756
550,10,2.265467845859764,32.22713208529409,Turkey,retail,2.11675,-1.8833621541402361,6.414297845859764
551,11,2.375797612383772,33.332023483285184,Turkey,retail,2.11675,-1.7730323876162282,6.524627612383773
552,12,2.486127378907781,34.43691488127628,Turkey,retail,2.11675,-1.6627026210922193,6.634957378907782
553,13,2.5964571454317893,35.541806279267384,Turkey,retail,2.11675,-1.552372854568211,6.7452871454317895
554,14,2.7067869119557977,36.64669767725848,Turkey,retail,2.11675,-1.4420430880442026,6.8556169119557975
555,15,2.817116678479806,37.751589075249576,Turkey,retail,2.11675,-1.3317133215201942,6.965946678479806
556,16,2.9274464450038145,38.85648047324067,Turkey,retail,2.11675,-1.2213835549961858,7.076276445003815
557,17,3.037776211527823,39.96137187123177,Turkey,retail,2.11675,-1.1110537884721774,7.186606211527823
558,18,3.1481059780518312,41.06626326922287,Turkey,retail,2.11675,-1.000724021948169,7.296935978051831
559,19,3.25843574457584,42.17115466721396,Turkey,retail,2.11675,-0.8903942554241602,7.40726574457584
560,0,0.6682936773396715,22.3887370442807,United States,retail,0.35087,-0.01941152266032853,1.3559988773396716
561,1,0.5020562445488337,23.562562691133863,United States,retail,0.35087,-0.18564895545116633,1.1897614445488336
562,2,0.3358188117579959,24.736388337987023,United States,retail,0.35087,-0.35188638824200413,1.023524011757996
563,3,0.1695813789671578,25.910213984840187,United States,retail,0.35087,-0.5181238210328423,0.8572865789671578
564,4,0.00334394617632,27.084039631693347,United States,retail,0.35087,-0.6843612538236801,0.69104914617632
565,5,-0.1628934866145178,28.25786527854651,United States,retail,0.35087,-0.8505986866145179,0.5248117133854822
566,6,-0.3291309194053557,29.43169092539967,United States,retail,0.35087,-1.0168361194053557,0.3585742805946443
567,7,-0.4953683521961937,30.605516572252835,United States,retail,0.35087,-1.1830735521961937,0.19233684780380633
568,8,-0.6616057849870315,31.779342219106,United States,retail,0.35087,-1.3493109849870315,0.02609941501296853
569,9,-0.8278432177778694,32.95316786595916,United States,retail,0.35087,-1.5155484177778695,-0.14013801777786938
570,10,-0.9940806505687072,34.12699351281232,United States,retail,0.35087,-1.681785850568707,-0.3063754505687072
571,11,-1.160318083359545,35.30081915966548,United States,retail,0.35087,-1.8480232833595451,-0.472612883359545
572,12,-1.3265555161503833,36.47464480651865,United States,retail,0.35087,-2.014260716150383,-0.6388503161503832
573,13,-1.492792948941221,37.64847045337181,United States,retail,0.35087,-2.180498148941221,-0.805087748941221
574,14,-1.6590303817320589,38.822296100224975,United States,retail,0.35087,-2.3467355817320588,-0.9713251817320588
575,15,-1.8252678145228969,39.996121747078135,United States,retail,0.35087,-2.512973014522897,-1.137562614522897
576,16,-1.9915052473137345,41.169947393931295,United States,retail,0.35087,-2.6792104473137344,-1.3038000473137346
577,17,-2.1577426801045725,42.343773040784455,United States,retail,0.35087,-2.8454478801045724,-1.4700374801045726
578,18,-2.32398011289541,43.517598687637616,United States,retail,0.35087,-3.01168531289541,-1.6362749128954102
579,19,-2.4902175456862485,44.69142433449078,United States,retail,0.35087,-3.1779227456862484,-1.8025123456862486
580,0,26.423288819448523,30.83610419071085,Nigeria,retail,9.93477,6.951139619448522,45.89543801944852
581,1,24.93669097284968,31.389162927871293,Nigeria,retail,9.93477,5.464541772849678,44.40884017284968
582,2,23.45009312625084,31.942221665031735,Nigeria,retail,9.93477,3.977943926250841,42.92224232625084
583,3,21.963495279652,32.49528040219218,Nigeria,retail,9.93477,2.4913460796520006,41.435644479652
584,4,20.476897433053157,33.04833913935263,Nigeria,retail,9.93477,1.0047482330531565,39.94904663305316
585,5,18.990299586454316,33.60139787651307,Nigeria,retail,9.93477,-0.481849613545684,38.46244878645432
586,6,17.503701739855472,34.15445661367352,Nigeria,retail,9.93477,-1.968447460144528,36.975850939855476
587,7,16.01710389325663,34.70751535083396,Nigeria,retail,9.93477,-3.455045306743372,35.48925309325663
588,8,14.530506046657788,35.26057408799441,Nigeria,retail,9.93477,-4.941643153342213,34.00265524665779
589,9,13.043908200058944,35.81363282515485,Nigeria,retail,9.93477,-6.428240999941057,32.51605740005894
590,10,11.557310353460103,36.366691562315296,Nigeria,retail,9.93477,-7.914838846539897,31.029459553460104
591,11,10.070712506861264,36.91975029947574,Nigeria,retail,9.93477,-9.401436693138736,29.542861706861267
592,12,8.584114660262419,37.472809036636185,Nigeria,retail,9.93477,-10.888034539737582,28.05626386026242
593,13,7.097516813663576,38.02586777379663,Nigeria,retail,9.93477,-12.374632386336424,26.56966601366358
594,14,5.610918967064734,38.57892651095708,Nigeria,retail,9.93477,-13.861230232935267,25.083068167064734
595,15,4.124321120465892,39.13198524811752,Nigeria,retail,9.93477,-15.347828079534109,23.59647032046589
596,16,2.637723273867051,39.68504398527796,Nigeria,retail,9.93477,-16.83442592613295,22.10987247386705
597,17,1.151125427268207,40.238102722438406,Nigeria,retail,9.93477,-18.32102377273179,20.62327462726821
598,18,-0.3354724193306335,40.79116145959885,Nigeria,retail,9.93477,-19.807621619330632,19.13667678066937
599,19,-1.8220702659294776,41.344220196759295,Nigeria,retail,9.93477,-21.29421946592948,17.65007893407052
600,0,9.362179817587332,27.17003448664797,Brazil,parks,3.18855,3.112621817587332,15.611737817587333
601,1,8.407024448619417,27.9213047368581,Brazil,parks,3.18855,2.1574664486194166,14.656582448619417
602,2,7.451869079651506,28.67257498706823,Brazil,parks,3.18855,1.2023110796515057,13.701427079651506
603,3,6.496713710683593,29.423845237278364,Brazil,parks,3.18855,0.2471557106835922,12.746271710683594
604,4,5.541558341715681,30.17511548748849,Brazil,parks,3.18855,-0.7079996582843195,11.791116341715682
605,5,4.586402972747768,30.926385737698624,Brazil,parks,3.18855,-1.6631550272522322,10.835960972747769
606,6,3.631247603779855,31.677655987908757,Brazil,parks,3.18855,-2.6183103962201453,9.880805603779855
607,7,2.6760922348119425,32.42892623811888,Brazil,parks,3.18855,-3.573465765188058,8.925650234811943
608,8,1.7209368658440305,33.18019648832902,Brazil,parks,3.18855,-4.52862113415597,7.970494865844031
609,9,0.7657814968761179,33.93146673853914,Brazil,parks,3.18855,-5.483776503123883,7.015339496876118
610,10,-0.1893738720917945,34.68273698874928,Brazil,parks,3.18855,-6.4389318720917945,6.060184127908206
611,11,-1.144529241059707,35.4340072389594,Brazil,parks,3.18855,-7.394087241059707,5.105028758940294
612,12,-2.0996846100276207,36.185277489169536,Brazil,parks,3.18855,-8.349242610027622,4.149873389972379
613,13,-3.0548399789955334,36.93654773937966,Brazil,parks,3.18855,-9.304397978995533,3.194718021004467
614,14,-4.009995347963446,37.6878179895898,Brazil,parks,3.18855,-10.259553347963447,2.239562652036555
615,15,-4.965150716931358,38.43908823979993,Brazil,parks,3.18855,-11.214708716931359,1.2844072830686422
616,16,-5.920306085899271,39.190358490010055,Brazil,parks,3.18855,-12.16986408589927,0.3292519141007295
617,17,-6.875461454867184,39.94162874022019,Brazil,parks,3.18855,-13.125019454867186,-0.625903454867184
618,18,-7.830616823835094,40.69289899043032,Brazil,parks,3.18855,-14.080174823835094,-1.581058823835094
619,19,-8.785772192803009,41.44416924064045,Brazil,parks,3.18855,-15.03533019280301,-2.5362141928030084
620,0,64.83897494303143,22.20951997316805,France,parks,22.8145,20.12255494303143,109.55539494303143
621,1,62.94711498611767,23.03705833872012,France,parks,22.8145,18.23069498611767,107.66353498611767
622,2,61.05525502920391,23.8645967042722,France,parks,22.8145,16.338835029203914,105.77167502920392
623,3,59.16339507229016,24.69213506982427,France,parks,22.8145,14.446975072290158,103.87981507229016
624,4,57.2715351153764,25.519673435376347,France,parks,22.8145,12.555115115376402,101.9879551153764
625,5,55.37967515846264,26.34721180092842,France,parks,22.8145,10.66325515846264,100.09609515846265
626,6,53.48781520154888,27.174750166480493,France,parks,22.8145,8.771395201548877,98.20423520154887
627,7,51.59595524463512,28.00228853203257,France,parks,22.8145,6.879535244635122,96.31237524463512
628,8,49.704095287721366,28.82982689758464,France,parks,22.8145,4.987675287721366,94.42051528772137
629,9,47.81223533080761,29.65736526313672,France,parks,22.8145,3.0958153308076106,92.52865533080761
630,10,45.920375373893854,30.48490362868879,France,parks,22.8145,1.203955373893855,90.63679537389385
631,11,44.02851541698009,31.312441994240864,France,parks,22.8145,-0.6879045830199075,88.7449354169801
632,12,42.136655460066336,32.13998035979294,France,parks,22.8145,-2.579764539933663,86.85307546006634
633,13,40.244795503152574,32.967518725345016,France,parks,22.8145,-4.471624496847426,84.96121550315257
634,14,38.35293554623882,33.79505709089709,France,parks,22.8145,-6.363484453761181,83.06935554623882
635,15,36.46107558932506,34.62259545644916,France,parks,22.8145,-8.255344410674937,81.17749558932506
636,16,34.5692156324113,35.450133822001234,France,parks,22.8145,-10.1472043675887,79.2856356324113
637,17,32.677355675497544,36.27767218755331,France,parks,22.8145,-12.039064324502455,77.39377567549755
638,18,30.78549571858379,37.10521055310539,France,parks,22.8145,-13.93092428141621,75.50191571858379
639,19,28.893635761670023,37.93274891865746,France,parks,22.8145,-15.822784238329977,73.61005576167003
640,0,12.677091628187036,19.090580205336305,India,parks,2.13855,8.485533628187035,16.868649628187036
641,1,12.164986395992017,20.608683974934475,India,parks,2.13855,7.973428395992017,16.356544395992017
642,2,11.652881163796994,22.12678774453265,India,parks,2.13855,7.461323163796995,15.844439163796995
643,3,11.140775931601972,23.64489151413082,India,parks,2.13855,6.949217931601972,15.332333931601973
644,4,10.62867069940695,25.16299528372899,India,parks,2.13855,6.43711269940695,14.82022869940695
645,5,10.116565467211927,26.681099053327163,India,parks,2.13855,5.925007467211928,14.308123467211928
646,6,9.604460235016903,28.199202822925333,India,parks,2.13855,5.412902235016904,13.796018235016902
647,7,9.092355002821884,29.717306592523503,India,parks,2.13855,4.900797002821885,13.283913002821883
648,8,8.58024977062686,31.23541036212168,India,parks,2.13855,4.388691770626861,12.771807770626861
649,9,8.06814453843184,32.75351413171985,India,parks,2.13855,3.87658653843184,12.259702538431839
650,10,7.556039306236817,34.271617901318024,India,parks,2.13855,3.3644813062368177,11.747597306236816
651,11,7.043934074041795,35.789721670916194,India,parks,2.13855,2.8523760740417954,11.235492074041794
652,12,6.531828841846773,37.30782544051437,India,parks,2.13855,2.340270841846773,10.723386841846771
653,13,6.01972360965175,38.82592921011253,India,parks,2.13855,1.8281656096517507,10.21128160965175
654,14,5.507618377456728,40.344032979710704,India,parks,2.13855,1.3160603774567283,9.699176377456727
655,15,4.9955131452617065,41.86213674930888,India,parks,2.13855,0.8039551452617069,9.187071145261706
656,16,4.483407913066685,43.38024051890704,India,parks,2.13855,0.2918499130666854,8.674965913066686
657,17,3.971302680871662,44.898344288505214,India,parks,2.13855,-0.22025531912833785,8.162860680871662
658,18,3.4591974486766404,46.41644805810339,India,parks,2.13855,-0.7323605513233593,7.65075544867664
659,19,2.947092216481618,47.93455182770156,India,parks,2.13855,-1.2444657835183817,7.138650216481618
660,0,2.208081512242315,21.17821810538312,Turkey,parks,9.93477,-17.264067687757684,21.680230712242317
661,1,1.9368226915059197,22.283109503374217,Turkey,parks,9.93477,-17.53532650849408,21.40897189150592
662,2,1.6655638707695235,23.388000901365317,Turkey,parks,9.93477,-17.806585329230476,21.137713070769525
663,3,1.3943050500331275,24.492892299356413,Turkey,parks,9.93477,-18.07784414996687,20.86645425003313
664,4,1.1230462292967318,25.59778369734751,Turkey,parks,9.93477,-18.349102970703267,20.595195429296734
665,5,0.8517874085603361,26.70267509533861,Turkey,parks,9.93477,-18.620361791439663,20.323936608560338
666,6,0.5805285878239401,27.807566493329706,Turkey,parks,9.93477,-18.89162061217606,20.052677787823942
667,7,0.3092697670875444,28.9124578913208,Turkey,parks,9.93477,-19.162879432912455,19.781418967087546
668,8,0.0380109463511486,30.01734928931189,Turkey,parks,9.93477,-19.43413825364885,19.51016014635115
669,9,-0.233247874385247,31.12224068730299,Turkey,parks,9.93477,-19.705397074385246,19.238901325614755
670,10,-0.5045066951216428,32.22713208529409,Turkey,parks,9.93477,-19.97665589512164,18.96764250487836
671,11,-0.7757655158580385,33.332023483285184,Turkey,parks,9.93477,-20.247914715858037,18.696383684141963
672,12,-1.0470243365944347,34.43691488127628,Turkey,parks,9.93477,-20.519173536594437,18.425124863405564
673,13,-1.3182831573308305,35.541806279267384,Turkey,parks,9.93477,-20.790432357330833,18.15386604266917
674,14,-1.5895419780672262,36.64669767725848,Turkey,parks,9.93477,-21.06169117806723,17.882607221932773
675,15,-1.860800798803622,37.751589075249576,Turkey,parks,9.93477,-21.332949998803624,17.611348401196377
676,16,-2.132059619540017,38.85648047324067,Turkey,parks,9.93477,-21.604208819540016,17.340089580459985
677,17,-2.403318440276414,39.96137187123177,Turkey,parks,9.93477,-21.875467640276415,17.068830759723586
678,18,-2.6745772610128093,41.06626326922287,Turkey,parks,9.93477,-22.14672646101281,16.79757193898719
679,19,-2.945836081749205,42.17115466721396,Turkey,parks,9.93477,-22.417985281749207,16.526313118250794
680,0,-3.087018185393644,22.3887370442807,United States,parks,2.83222,-8.638169385393644,2.4641330146063556
681,1,-4.309660853457812,23.562562691133863,United States,parks,2.83222,-9.860812053457812,1.2414903465421876
682,2,-5.53230352152198,24.736388337987023,United States,parks,2.83222,-11.08345472152198,0.018847678478019603
683,3,-6.754946189586149,25.910213984840187,United States,parks,2.83222,-12.30609738958615,-1.2037949895861493
684,4,-7.977588857650317,27.084039631693347,United States,parks,2.83222,-13.528740057650317,-2.4264376576503173
685,5,-9.200231525714486,28.25786527854651,United States,parks,2.83222,-14.751382725714485,-3.649080325714486
686,6,-10.422874193778654,29.43169092539967,United States,parks,2.83222,-15.974025393778653,-4.871722993778654
687,7,-11.645516861842822,30.605516572252835,United States,parks,2.83222,-17.19666806184282,-6.094365661842822
688,8,-12.86815952990699,31.779342219106,United States,parks,2.83222,-18.41931072990699,-7.31700832990699
689,9,-14.090802197971158,32.95316786595916,United States,parks,2.83222,-19.641953397971157,-8.539650997971158
690,10,-15.313444866035326,34.12699351281232,United States,parks,2.83222,-20.864596066035325,-9.762293666035326
691,11,-16.536087534099494,35.30081915966548,United States,parks,2.83222,-22.087238734099493,-10.984936334099494
692,12,-17.758730202163665,36.47464480651865,United States,parks,2.83222,-23.309881402163665,-12.207579002163666
693,13,-18.981372870227837,37.64847045337181,United States,parks,2.83222,-24.532524070227836,-13.430221670227837
694,14,-20.204015538292,38.822296100224975,United States,parks,2.83222,-25.755166738292,-14.652864338292002
695,15,-21.42665820635617,39.996121747078135,United States,parks,2.83222,-26.97780940635617,-15.87550700635617
696,16,-22.649300874420337,41.169947393931295,United States,parks,2.83222,-28.200452074420337,-17.098149674420338
697,17,-23.87194354248451,42.343773040784455,United States,parks,2.83222,-29.42309474248451,-18.32079234248451
698,18,-25.094586210548677,43.517598687637616,United States,parks,2.83222,-30.645737410548676,-19.543435010548677
699,19,-26.317228878612845,44.69142433449078,United States,parks,2.83222,-31.868380078612844,-20.766077678612845
